Ban,Pick,Outcome
"['Lee Sin', 'Milio', 'Neeko', 'Ornn', 'Rell']","['Gragas', 'Vi', 'Azir', 'Jinx', 'Rakan']",0
"['Vi', 'Varus', 'Neeko', 'Aphelios', 'Ashe']","['Renekton', 'Elise', 'Tristana', 'Xayah', 'Rakan']",0
"['Milio', 'Wukong', 'LeBlanc', 'Maokai', 'Azir']","['KSante', 'KhaZix', 'Annie', 'Jinx', 'Nautilus']",1
"['Vi', 'Varus', 'Nocturne', 'Nautilus', 'Ashe']","['Renekton', 'Sejuani', 'LeBlanc', 'Ezreal', 'Alistar']",1
"['Milio', 'Wukong', 'Xayah', 'Aphelios', 'Yuumi']","['KSante', 'KhaZix', 'Neeko', 'Kaisa', 'Rell']",0
"['Vi', 'Varus', 'Neeko', 'Draven', 'Nautilus']","['Renekton', 'Sejuani', 'Azir', 'Kaisa', 'Alistar']",1
"['Milio', 'Wukong', 'LeBlanc', 'Xayah', 'Ezreal']","['KSante', 'KhaZix', 'Annie', 'Aphelios', 'Leona']",0
"['Rengar', 'Jax', 'Tristana', 'Draven', 'Milio']","['KSante', 'Wukong', 'Annie', 'Xayah', 'Nautilus']",1
"['Renekton', 'Neeko', 'LeBlanc', 'Gwen', 'Fiora']","['Camille', 'Vi', 'Ahri', 'Kaisa', 'Rakan']",0
"['Neeko', 'Rengar', 'Vi', 'Nocturne', 'Milio']","['KSante', 'Wukong', 'Annie', 'Aphelios', 'Nautilus']",1
"['Renekton', 'Xayah', 'LeBlanc', 'Braum', 'Rakan']","['Jax', 'Poppy', 'Ahri', 'Draven', 'Blitzcrank']",0
"['Tristana', 'Vi', 'Blitzcrank', 'Rell', 'Nautilus']","['Renekton', 'Wukong', 'Annie', 'Jinx', 'Lulu']",0
"['Neeko', 'LeBlanc', 'Milio', 'Varus', 'Rakan']","['KSante', 'Maokai', 'Qiyana', 'Aphelios', 'Yuumi']",1
"['Ivern', 'Vi', 'Maokai', 'Varus', 'Aphelios']","['Jax', 'Wukong', 'LeBlanc', 'Tristana', 'Milio']",1
"['Neeko', 'Jayce', 'Renekton', 'Poppy', 'Kennen']","['KSante', 'Sejuani', 'Akali', 'Kaisa', 'Blitzcrank']",0
"['Ivern', 'Vi', 'Milio', 'Varus', 'Rakan']","['Jax', 'Maokai', 'Azir', 'Aphelios', 'Nautilus']",0
"['Neeko', 'LeBlanc', 'Jayce', 'Syndra', 'Lulu']","['KSante', 'Sejuani', 'Tristana', 'Jinx', 'Braum']",1
"['Annie', 'Xayah', 'LeBlanc', 'Nilah', 'Renekton']","['Jax', 'Vi', 'TwistedFate', 'Kaisa', 'Rell']",0
"['Neeko', 'Milio', 'Poppy', 'Gnar', 'Nautilus']","['KSante', 'Wukong', 'Ahri', 'Tristana', 'Rakan']",1
"['Annie', 'Rakan', 'Neeko', 'Wukong', 'Malphite']","['KSante', 'Ivern', 'Tristana', 'Kaisa', 'Rell']",0
"['Poppy', 'Vi', 'Blitzcrank', 'Gwen', 'Gnar']","['Ornn', 'Belveth', 'LeBlanc', 'Aphelios', 'Milio']",1
"['Renekton', 'Tristana', 'Jayce', 'Jinx', 'Kaisa']","['Ornn', 'KhaZix', 'Ahri', 'Aphelios', 'Milio']",0
"['Neeko', 'LeBlanc', 'Vi', 'Wukong', 'Gwen']","['KSante', 'Poppy', 'Azir', 'Varus', 'Blitzcrank']",1
"['Renekton', 'Tristana', 'Jayce', 'Milio', 'Kaisa']","['Gnar', 'Sejuani', 'Ahri', 'Xayah', 'Rakan']",0
"['Neeko', 'LeBlanc', 'Vi', 'Gwen', 'Wukong']","['KSante', 'Poppy', 'Azir', 'Aphelios', 'Janna']",1
"['Kindred', 'Varus', 'Ivern', 'Lucian', 'Aphelios']","['KSante', 'Wukong', 'LeBlanc', 'Tristana', 'Blitzcrank']",1
"['Vi', 'Rumble', 'Neeko', 'Poppy', 'Viego']","['Renekton', 'Maokai', 'Jayce', 'Sivir', 'Milio']",0
"['Ivern', 'Kindred', 'Neeko', 'Samira', 'Varus']","['KSante', 'Wukong', 'Annie', 'Kaisa', 'Rakan']",0
"['Vi', 'Milio', 'LeBlanc', 'Akali', 'Ahri']","['Renekton', 'Maokai', 'Tristana', 'Aphelios', 'Nautilus']",1
"['Maokai', 'Renekton', 'Xayah', 'Kaisa', 'Fiora']","['KSante', 'Kindred', 'Neeko', 'Aphelios', 'Milio']",1
"['Tristana', 'LeBlanc', 'Vi', 'Wukong', 'Poppy']","['Gnar', 'Ivern', 'Jayce', 'Varus', 'Nautilus']",0
"['Renekton', 'Jayce', 'Milio', 'Xayah', 'Kaisa']","['Camille', 'Rengar', 'Neeko', 'Aphelios', 'Nautilus']",1
"['Vi', 'Yuumi', 'Jax', 'Fiora', 'Gwen']","['KSante', 'Wukong', 'LeBlanc', 'Zeri', 'Rakan']",0
"['Renekton', 'Jayce', 'Neeko', 'Wukong', 'Poppy']","['Jax', 'Vi', 'Ahri', 'Draven', 'Blitzcrank']",1
"['Rengar', 'Yuumi', 'LeBlanc', 'Milio', 'Lulu']","['Gragas', 'KhaZix', 'Annie', 'Xayah', 'Rakan']",0
"['Milio', 'Lucian', 'Tristana', 'Yuumi', 'Xayah']","['Renekton', 'Nidalee', 'Ahri', 'Draven', 'Blitzcrank']",1
"['Annie', 'Neeko', 'LeBlanc', 'Nautilus', 'Aphelios']","['Kennen', 'Maokai', 'Jayce', 'Kaisa', 'Rakan']",0
"['Milio', 'Lucian', 'LeBlanc', 'Sejuani', 'Azir']","['KSante', 'KhaZix', 'Annie', 'Kaisa', 'Nautilus']",0
"['Draven', 'Blitzcrank', 'Neeko', 'Yuumi', 'Aphelios']","['Renekton', 'Wukong', 'Lissandra', 'Xayah', 'Rakan']",1
"['Milio', 'Lucian', 'Tristana', 'Kennen', 'Kaisa']","['Jax', 'Sejuani', 'LeBlanc', 'Jinx', 'Nautilus']",0
"['Renekton', 'KSante', 'Poppy', 'KhaZix', 'Draven']","['Gragas', 'Wukong', 'Neeko', 'Xayah', 'Rakan']",1
"['Milio', 'Wukong', 'LeBlanc', 'Ornn', 'KSante']","['Renekton', 'Sejuani', 'Jayce', 'Xayah', 'Rakan']",0
"['Zeri', 'Vi', 'Neeko', 'Lucian', 'Nautilus']","['Gragas', 'KhaZix', 'Annie', 'Aphelios', 'Lulu']",1
"['Neeko', 'LeBlanc', 'Vi', 'Tahm Kench', 'Braum']","['Gnar', 'Nocturne', 'Gragas', 'Aphelios', 'Nautilus']",0
"['Zeri', 'Milio', 'Sejuani', 'Rakan', 'Yuumi']","['KSante', 'Wukong', 'Annie', 'Jinx', 'Leona']",1
"['Yuumi', 'Neeko', 'Jax', 'Jinx', 'Rakan']","['Renekton', 'Nocturne', 'Gragas', 'Aphelios', 'Nautilus']",1
"['Milio', 'LeBlanc', 'Vi', 'Jayce', 'Poppy']","['Kennen', 'Wukong', 'Annie', 'Zeri', 'Braum']",0
"['Yuumi', 'Neeko', 'Jax', 'Kennen', 'Zeri']","['KSante', 'Poppy', 'Gragas', 'Aphelios', 'RenataGlasc']",0
"['Milio', 'LeBlanc', 'Renekton', 'Nautilus', 'Lulu']","['Gwen', 'Vi', 'Annie', 'Xayah', 'Rakan']",1
"['Yuumi', 'Vi', 'Jax', 'Malphite', 'Gnar']","['Kennen', 'Maokai', 'Jayce', 'Varus', 'Heimerdinger']",0
"['Milio', 'Renekton', 'LeBlanc', 'Nautilus', 'Lulu']","['KSante', 'Wukong', 'Neeko', 'Aphelios', 'Rakan']",1
"['Lee Sin', 'Milio', 'Vi', 'Renekton', 'KhaZix']","['Gragas', 'XinZhao', 'Neeko', 'Jinx', 'Lulu']",0
"['Aphelios', 'Zeri', 'Lucian', 'KSante', 'Wukong']","['Gnar', 'Sejuani', 'Azir', 'Xayah', 'Rakan']",1
"['Lee Sin', 'Milio', 'Vi', 'KhaZix', 'Gnar']","['Renekton', 'Maokai', 'Neeko', 'Jinx', 'Lulu']",1
"['Aphelios', 'Zeri', 'Lucian', 'KSante', 'Wukong']","['Jax', 'Sejuani', 'Azir', 'Xayah', 'Rakan']",0
"['Lee Sin', 'Milio', 'Vi', 'Gnar', 'KhaZix']","['Renekton', 'Wukong', 'Neeko', 'Jinx', 'Lulu']",0
"['Aphelios', 'Zeri', 'Lucian', 'KSante', 'Maokai']","['Jax', 'Sejuani', 'Azir', 'Xayah', 'Rakan']",1
"['Jayce', 'Milio', 'Poppy', 'Maokai', 'Elise']","['Jax', 'Sejuani', 'LeBlanc', 'Zeri', 'Nautilus']",1
"['Neeko', 'Vi', 'Wukong', 'KSante', 'Azir']","['Renekton', 'Volibear', 'Tristana', 'Aphelios', 'Yuumi']",0
"['Jayce', 'Milio', 'Poppy', 'LeBlanc', 'Jinx']","['Renekton', 'Sejuani', 'Akali', 'Zeri', 'Lulu']",0
"['Neeko', 'Vi', 'Yuumi', 'Nautilus', 'Azir']","['KSante', 'Maokai', 'Tristana', 'Lucian', 'Nami']",1
"['Milio', 'Jayce', 'Lucian', 'Annie', 'Lulu']","['Renekton', 'Poppy', 'LeBlanc', 'Aphelios', 'Blitzcrank']",1
"['Neeko', 'Yuumi', 'Zeri', 'Nautilus', 'Sejuani']","['KSante', 'Vi', 'Ahri', 'Jinx', 'Rakan']",0
"['Annie', 'Jayce', 'Yuumi', 'Maokai', 'Sejuani']","['Renekton', 'Viego', 'LeBlanc', 'Zeri', 'Lulu']",0
"['Neeko', 'Milio', 'Vi', 'Gwen', 'KSante']","['Ornn', 'Poppy', 'Tristana', 'Xayah', 'Rakan']",1
"['Annie', 'Tristana', 'Yuumi', 'Aphelios', 'Zeri']","['Renekton', 'Vi', 'AurelionSol', 'Xayah', 'Nautilus']",0
"['Neeko', 'Milio', 'LeBlanc', 'Azir', 'Syndra']","['KSante', 'Wukong', 'Ahri', 'Kaisa', 'Rakan']",1
"['Milio', 'Ahri', 'Neeko', 'Aphelios', 'Varus']","['Jax', 'Sejuani', 'LeBlanc', 'Lucian', 'Nami']",0
"['Zeri', 'Vi', 'Rakan', 'Gnar', 'KhaZix']","['Renekton', 'Maokai', 'Jayce', 'Xayah', 'Yuumi']",1
"['Neeko', 'LeBlanc', 'Ahri', 'Lucian', 'Sion']","['Renekton', 'Viego', 'Annie', 'Aphelios', 'Nautilus']",0
"['Zeri', 'Vi', 'Gragas', 'Wukong', 'KhaZix']","['Jax', 'Maokai', 'Jayce', 'Xayah', 'Milio']",1
"['Jax', 'Yuumi', 'Vi', 'Varus', 'Zeri']","['Gwen', 'Sion', 'LeBlanc', 'Xayah', 'Rakan']",0
"['Neeko', 'Kindred', 'Milio', 'Renekton', 'Wukong']","['KSante', 'Maokai', 'Tristana', 'Aphelios', 'Lulu']",1
"['Tristana', 'LeBlanc', 'Neeko', 'Varus', 'Zeri']","['Malphite', 'Nocturne', 'Ahri', 'Xayah', 'Rakan']",0
"['Kindred', 'Yuumi', 'Milio', 'Renekton', 'Wukong']","['KSante', 'Vi', 'Annie', 'Aphelios', 'Lulu']",1
"['Neeko', 'Yuumi', 'Milio', 'Ahri', 'LeBlanc']","['KSante', 'Maokai', 'Jayce', 'Zeri', 'Braum']",1
"['Jinx', 'Lucian', 'Renekton', 'Lulu', 'Rakan']","['Darius', 'Vi', 'Annie', 'Tristana', 'Nautilus']",0
"['Neeko', 'Yuumi', 'Milio', 'Nautilus', 'Rakan']","['Gwen', 'Poppy', 'LeBlanc', 'Zeri', 'Janna']",0
"['Jinx', 'Jayce', 'Lucian', 'Renekton', 'Lulu']","['KSante', 'Vi', 'Annie', 'Tristana', 'Blitzcrank']",1
"['Neeko', 'Yuumi', 'Milio', 'Poppy', 'Wukong']","['KSante', 'Vi', 'Annie', 'Zeri', 'Nautilus']",0
"['Jinx', 'Jayce', 'Lucian', 'Janna', 'Lulu']","['Renekton', 'Sejuani', 'LeBlanc', 'Tristana', 'Rakan']",1
"['Lucian', 'Milio', 'Yuumi', 'Rakan', 'Renekton']","['KSante', 'Wukong', 'Annie', 'Aphelios', 'Braum']",1
"['Vi', 'Neeko', 'Poppy', 'Lulu', 'Thresh']","['Gwen', 'Maokai', 'Jayce', 'Xayah', 'Nautilus']",0
"['Lucian', 'Milio', 'Aphelios', 'KSante', 'Renekton']","['Ornn', 'KhaZix', 'LeBlanc', 'Draven', 'Nautilus']",1
"['Neeko', 'Vi', 'Annie', 'Sion', 'Ahri']","['Gragas', 'Poppy', 'Azir', 'Zeri', 'Yuumi']",0
"['Renekton', 'Yuumi', 'KSante', 'Varus', 'Xayah']","['Fiora', 'Vi', 'Ahri', 'Aphelios', 'Rakan']",0
"['Neeko', 'Milio', 'Annie', 'Lucian', 'Draven']","['Jax', 'Maokai', 'Jayce', 'Jinx', 'Nautilus']",1
"['Renekton', 'Nidalee', 'Neeko', 'Nautilus', 'Rakan']","['Kennen', 'Rengar', 'Tristana', 'Zeri', 'Yuumi']",0
"['Milio', 'Maokai', 'Annie', 'Lissandra', 'LeBlanc']","['Jax', 'Vi', 'Ahri', 'Aphelios', 'Lulu']",1
"['Jayce', 'Milio', 'Yuumi', 'Poppy', 'Gwen']","['Jax', 'Wukong', 'Annie', 'Jinx', 'Rakan']",1
"['Vi', 'Kindred', 'Neeko', 'Xayah', 'Zeri']","['Renekton', 'Maokai', 'Azir', 'Aphelios', 'Nautilus']",0
"['Annie', 'Neeko', 'Jayce', 'Poppy', 'Sejuani']","['Renekton', 'Nidalee', 'Syndra', 'Aphelios', 'Blitzcrank']",1
"['Vi', 'Rakan', 'Yuumi', 'KhaZix', 'Kindred']","['Ornn', 'Wukong', 'LeBlanc', 'Tristana', 'Milio']",0
"['Yuumi', 'Vi', 'Poppy', 'Gragas', 'Nautilus']","['Renekton', 'Viego', 'LeBlanc', 'Aphelios', 'Rakan']",1
"['Milio', 'Lucian', 'Zeri', 'Sejuani', 'Lee Sin']","['KSante', 'Wukong', 'Neeko', 'Jinx', 'Blitzcrank']",0
"['Vi', 'Neeko', 'Poppy', 'Nocturne', 'Kindred']","['Renekton', 'Viego', 'Annie', 'Aphelios', 'Yuumi']",1
"['Milio', 'LeBlanc', 'Lucian', 'Wukong', 'Gwen']","['KSante', 'Sejuani', 'Azir', 'Zeri', 'Nautilus']",0
"['Lee Sin', 'Annie', 'Aphelios', 'Nocturne', 'Wukong']","['KSante', 'Sion', 'Azir', 'Lucian', 'Nami']",1
"['Vi', 'Yuumi', 'Poppy', 'Gwen', 'Renekton']","['Ornn', 'KhaZix', 'Neeko', 'Zeri', 'Milio']",0
"['Lee Sin', 'Aphelios', 'Blitzcrank', 'Nocturne', 'Gwen']","['Sion', 'Poppy', 'Viktor', 'Lucian', 'Nami']",1
"['Vi', 'Yuumi', 'Azir', 'Jayce', 'Syndra']","['Renekton', 'Wukong', 'Neeko', 'Zeri', 'Milio']",0
"['Vi', 'Jax', 'Yuumi', 'Gwen', 'Fiora']","['KSante', 'Wukong', 'Annie', 'Varus', 'Heimerdinger']",1
"['Maokai', 'Neeko', 'Milio', 'Lucian', 'Lulu']","['Irelia', 'Sejuani', 'Ahri', 'Aphelios', 'Rakan']",0
"['Neeko', 'Vi', 'Maokai', 'Poppy', 'Volibear']","['Gragas', 'Sejuani', 'Yone', 'Aphelios', 'Milio']",1
"['KSante', 'Yuumi', 'Annie', 'Sion', 'Wukong']","['Jax', 'LeeSin', 'Ahri', 'Lucian', 'Nami']",0
"['Renekton', 'Milio', 'Ahri', 'Jax', 'Rakan']","['Gnar', 'Vi', 'Annie', 'Jinx', 'TahmKench']",1
"['Neeko', 'Zeri', 'Wukong', 'Braum', 'KSante']","['Malphite', 'Nocturne', 'Gragas', 'Aphelios', 'Nautilus']",0
"['Neeko', 'Milio', 'Annie', 'Varus', 'Lucian']","['Sion', 'Maokai', 'Azir', 'Aphelios', 'Braum']",0
"['Zeri', 'Vi', 'Gragas', 'Ornn', 'KSante']","['Renekton', 'Nidalee', 'Jayce', 'Jinx', 'Nautilus']",1
"['Renekton', 'Milio', 'Jayce', 'Jax', 'KhaZix']","['Gnar', 'Sejuani', 'Annie', 'Xayah', 'Rakan']",1
"['Neeko', 'Zeri', 'Vi', 'Wukong', 'Nocturne']","['KSante', 'Poppy', 'Ahri', 'Aphelios', 'Nautilus']",0
"['Lee Sin', 'KSante', 'Milio', 'Lulu', 'Renata Glasc']","['Gragas', 'Vi', 'Akali', 'Xayah', 'Rakan']",1
"['Neeko', 'Jayce', 'Yuumi', 'Ahri', 'Syndra']","['Aatrox', 'Wukong', 'Annie', 'Aphelios', 'Thresh']",0
"['Lee Sin', 'KSante', 'Milio', 'Wukong', 'Nocturne']","['Sion', 'Vi', 'Syndra', 'Aphelios', 'Lulu']",1
"['Neeko', 'Jayce', 'Yuumi', 'Ahri', 'Annie']","['Gwen', 'KhaZix', 'Gragas', 'Xayah', 'Rakan']",0
"['Zeri', 'Maokai', 'Annie', 'Gwen', 'Nocturne']","['Gnar', 'Poppy', 'TwistedFate', 'Lucian', 'Nami']",0
"['Neeko', 'Vi', 'Aphelios', 'Azir', 'LeBlanc']","['KSante', 'Nautilus', 'Ahri', 'Jinx', 'Milio']",1
"['Maokai', 'Milio', 'Zeri', 'Janna', 'Tahm Kench']","['Gragas', 'KhaZix', 'Annie', 'Xayah', 'Rakan']",0
"['Neeko', 'Vi', 'Aphelios', 'Wukong', 'Nocturne']","['Sion', 'Poppy', 'Azir', 'Jinx', 'Nautilus']",1
"['Milio', 'Maokai', 'Yuumi', 'Gwen', 'Gnar']","['Ornn', 'RekSai', 'Annie', 'Xayah', 'Rakan']",1
"['Neeko', 'Wukong', 'Jayce', 'KhaZix', 'Kindred']","['KSante', 'Vi', 'Ahri', 'Aphelios', 'Thresh']",0
"['Milio', 'Maokai', 'Yuumi', 'Gwen', 'Nautilus']","['KSante', 'Wukong', 'Ahri', 'Kaisa', 'Rakan']",1
"['Neeko', 'Annie', 'Xayah', 'Jinx', 'Zeri']","['Malphite', 'Vi', 'Taliyah', 'Aphelios', 'Blitzcrank']",0
"['Maokai', 'Milio', 'KSante', 'Gragas', 'Gwen']","['Sion', 'KhaZix', 'Annie', 'Xayah', 'Rakan']",0
"['Neeko', 'Yuumi', 'Vi', 'Nocturne', 'Poppy']","['Ornn', 'Wukong', 'Ahri', 'Aphelios', 'Lulu']",1
"['Maokai', 'Milio', 'KSante', 'Gwen', 'Ornn']","['Gragas', 'KhaZix', 'Annie', 'Xayah', 'Rakan']",1
"['Neeko', 'Yuumi', 'Vi', 'Nocturne', 'Poppy']","['Sion', 'Wukong', 'Ahri', 'Aphelios', 'Lulu']",0
"['Maokai', 'Milio', 'KSante', 'Wukong', 'Gwen']","['Gragas', 'Viego', 'Annie', 'Xayah', 'Rakan']",0
"['Neeko', 'Yuumi', 'Vi', 'KhaZix', 'Nocturne']","['Sion', 'Poppy', 'Ahri', 'Aphelios', 'Lulu']",1
"['Vi', 'Milio', 'Maokai', 'Gnar', 'Jax']","['KSante', 'Wukong', 'Azir', 'Zeri', 'Braum']",0
"['Neeko', 'Yuumi', 'Annie', 'Lulu', 'Kennen']","['Gwen', 'Poppy', 'Ahri', 'Aphelios', 'Nautilus']",1
"['Neeko', 'Yuumi', 'Vi', 'Rakan', 'Thresh']","['Malphite', 'Viego', 'Azir', 'Zeri', 'Nautilus']",1
"['Milio', 'Jayce', 'Annie', 'Gwen', 'Kindred']","['KSante', 'Wukong', 'Ahri', 'Aphelios', 'Lulu']",0
"['Vi', 'Wukong', 'Maokai', 'Viego', 'Gwen']","['KSante', 'Sejuani', 'Jayce', 'Zeri', 'Yuumi']",0
"['Azir', 'Neeko', 'Annie', 'Elise', 'Gragas']","['Gnar', 'Poppy', 'Ahri', 'Aphelios', 'Milio']",1
"['Yuumi', 'Lucian', 'Vi', 'Maokai', 'Azir']","['Renekton', 'Wukong', 'Ahri', 'Xayah', 'Milio']",1
"['Neeko', 'Annie', 'Jayce', 'Zeri', 'Jinx']","['Jax', 'Viego', 'KSante', 'Aphelios', 'Lulu']",0
"['Yuumi', 'Lucian', 'KSante', 'Nocturne', 'Wukong']","['Sion', 'Maokai', 'Jayce', 'Xayah', 'Blitzcrank']",1
"['Annie', 'Vi', 'Gnar', 'Gwen', 'Gragas']","['Ornn', 'Viego', 'Neeko', 'Aphelios', 'Milio']",0
"['Jayce', 'Milio', 'Gnar', 'Malphite', 'Wukong']","['KSante', 'Sejuani', 'Annie', 'Tristana', 'Yuumi']",0
"['Neeko', 'Vi', 'Ahri', 'Nilah', 'KhaZix']","['Poppy', 'Nocturne', 'Gragas', 'Zeri', 'Nautilus']",1
"['Jayce', 'Milio', 'Zeri', 'Nocturne', 'Wukong']","['KSante', 'Poppy', 'Annie', 'Jinx', 'Nautilus']",1
"['Neeko', 'Vi', 'Ahri', 'Jax', 'Nidalee']","['Malphite', 'KhaZix', 'Gragas', 'Xayah', 'Rakan']",0
"['Jayce', 'Milio', 'Zeri', 'Lucian', 'Varus']","['Sion', 'Viego', 'Annie', 'Xayah', 'Rakan']",0
"['Neeko', 'Vi', 'Poppy', 'KhaZix', 'KSante']","['Gragas', 'Wukong', 'Ahri', 'Aphelios', 'Lulu']",1
"['Rumble', 'KSante', 'Aphelios', 'Ahri', 'Kennen']","['Jax', 'Volibear', 'Annie', 'Zeri', 'Yuumi']",0
"['Gangplank', 'Neeko', 'Draven', 'Wukong', 'Poppy']","['Gragas', 'Vi', 'Akali', 'Tristana', 'Milio']",1
"['Aphelios', 'Milio', 'Yuumi', 'Wukong', 'Rumble']","['KSante', 'Vi', 'Annie', 'Xayah', 'Pyke']",0
"['Gangplank', 'Draven', 'Lucian', 'Nautilus', 'Blitzcrank']","['Darius', 'Poppy', 'Neeko', 'Tristana', 'Rakan']",1
"['Vi', 'Blitzcrank', 'Jayce', 'Jax', 'Gnar']","['KSante', 'KhaZix', 'Lissandra', 'Draven', 'Milio']",0
"['Neeko', 'Yuumi', 'Annie', 'Maokai', 'Poppy']","['Gwen', 'Wukong', 'Ahri', 'Aphelios', 'Nautilus']",1
"['Neeko', 'Ahri', 'Zeri', 'Jax', 'Gwen']","['KSante', 'Vi', 'Gragas', 'Xayah', 'Leona']",0
"['Milio', 'Annie', 'Gnar', 'Rakan', 'Blitzcrank']","['Renekton', 'Maokai', 'Jayce', 'Aphelios', 'Nautilus']",1
"['Vi', 'KSante', 'Yuumi', 'Lulu', 'Gwen']","['Sion', 'Nocturne', 'Annie', 'Xayah', 'Rakan']",0
"['Neeko', 'Milio', 'Maokai', 'KhaZix', 'Jax']","['Ornn', 'Wukong', 'Ahri', 'Aphelios', 'Nautilus']",1
"['Neeko', 'Vi', 'Yuumi', 'Kennen', 'Gragas']","['Jax', 'Wukong', 'Ahri', 'Jinx', 'Nautilus']",0
"['Maokai', 'Milio', 'KSante', 'Xayah', 'Lucian']","['Poppy', 'KhaZix', 'Annie', 'Aphelios', 'Rakan']",1
"['Milio', 'Yuumi', 'Aphelios', 'Varus', 'Jhin']","['KSante', 'Wukong', 'Ahri', 'Xayah', 'Nautilus']",1
"['Neeko', 'Vi', 'Lucian', 'Draven', 'Lulu']","['Gwen', 'Maokai', 'Jayce', 'Zeri', 'Rakan']",0
"['Neeko', 'Kindred', 'Yuumi', 'Annie', 'LeBlanc']","['KSante', 'Poppy', 'Ahri', 'Aphelios', 'Lulu']",1
"['Lucian', 'Draven', 'Milio', 'Wukong', 'KhaZix']","['Gnar', 'Vi', 'Syndra', 'Xayah', 'Rakan']",0
"['Vi', 'Lulu', 'Milio', 'Ahri', 'Gwen']","['KSante', 'LeeSin', 'Annie', 'Aphelios', 'Nautilus']",0
"['Yuumi', 'Neeko', 'Elise', 'Kindred', 'KhaZix']","['Malphite', 'Wukong', 'Gragas', 'Lucian', 'Nami']",1
"['Neeko', 'Milio', 'Zeri', 'Braum', 'Thresh']","['Poppy', 'RekSai', 'Annie', 'Xayah', 'Nautilus']",0
"['Yuumi', 'Elise', 'KSante', 'Kindred', 'KhaZix']","['Gragas', 'Maokai', 'Jayce', 'Aphelios', 'Rakan']",1
"['Jayce', 'Annie', 'Yuumi', 'Ahri', 'Kennen']","['Gnar', 'Nocturne', 'Neeko', 'Jinx', 'Blitzcrank']",1
"['Lee Sin', 'Lucian', 'KSante', 'KhaZix', 'Viego']","['Malphite', 'Vi', 'Gragas', 'Aphelios', 'Milio']",0
"['Jayce', 'Annie', 'Yuumi', 'Lulu', 'Thresh']","['KSante', 'LeeSin', 'Ahri', 'Xayah', 'Rakan']",0
"['Lucian', 'Neeko', 'Milio', 'KhaZix', 'Nocturne']","['Ornn', 'Vi', 'Syndra', 'Aphelios', 'RenataGlasc']",1
"['Neeko', 'Jayce', 'Annie', 'Renata Glasc', 'Braum']","['Gragas', 'Kindred', 'Galio', 'Jinx', 'Nautilus']",0
"['Lucian', 'Milio', 'Yuumi', 'KhaZix', 'Gnar']","['KSante', 'Vi', 'Ahri', 'Aphelios', 'Rakan']",1
"['Rakan', 'Vi', 'KSante', 'Sion', 'Yuumi']","['Jax', 'Maokai', 'Jayce', 'Xayah', 'Nautilus']",1
"['Neeko', 'Milio', 'Zeri', 'Varus', 'Lucian']","['Gragas', 'KhaZix', 'Ahri', 'Aphelios', 'Braum']",0
"['Neeko', 'Vi', 'KhaZix', 'Draven', 'Aphelios']","['Gwen', 'Poppy', 'Annie', 'Xayah', 'Nautilus']",1
"['Jayce', 'Zeri', 'Milio', 'Sejuani', 'Viego']","['KSante', 'Wukong', 'Ahri', 'Jinx', 'Rakan']",0
"['Yuumi', 'Aphelios', 'Milio', 'Wukong', 'Nocturne']","['Gragas', 'Vi', 'Syndra', 'Zeri', 'Lulu']",1
"['Neeko', 'KSante', 'Lucian', 'Ahri', 'LeBlanc']","['Sion', 'KhaZix', 'Annie', 'Xayah', 'Rakan']",0
"['Vi', 'Neeko', 'Gwen', 'Maokai', 'Sejuani']","['Malphite', 'Wukong', 'Ahri', 'Aphelios', 'Yuumi']",1
"['KSante', 'Syndra', 'Annie', 'Sion', 'KhaZix']","['Gnar', 'Poppy', 'Gragas', 'Jinx', 'Milio']",0
"['Draven', 'Vi', 'Gwen', 'Wukong', 'Rakan']","['Fiora', 'Sejuani', 'KSante', 'Aphelios', 'Yuumi']",1
"['Milio', 'Neeko', 'Jayce', 'Vladimir', 'Ahri']","['Gangplank', 'Maokai', 'Annie', 'Zeri', 'Nautilus']",0
"['Draven', 'Vi', 'Neeko', 'Lucian', 'Rakan']","['Aatrox', 'Sejuani', 'KSante', 'Aphelios', 'Braum']",0
"['Jayce', 'Yuumi', 'Milio', 'Fiora', 'Gwen']","['Gangplank', 'Wukong', 'Annie', 'Xayah', 'Blitzcrank']",1
"['Draven', 'Vi', 'Gangplank', 'Wukong', 'Gwen']","['Sion', 'Elise', 'KSante', 'Lucian', 'Milio']",1
"['Jayce', 'Neeko', 'Yuumi', 'Sejuani', 'Maokai']","['Gragas', 'Kindred', 'Annie', 'Aphelios', 'Blitzcrank']",0
"['Lucian', 'Vi', 'Jayce', 'Lulu', 'Nautilus']","['Gnar', 'Nocturne', 'Ahri', 'Xayah', 'Rakan']",0
"['Yuumi', 'Milio', 'Neeko', 'Kindred', 'KhaZix']","['KSante', 'Wukong', 'Annie', 'Aphelios', 'RenataGlasc']",1
"['Lucian', 'Jayce', 'Vi', 'Varus', 'Lulu']","['KSante', 'KhaZix', 'Ahri', 'Xayah', 'Rakan']",0
"['Milio', 'Yuumi', 'Neeko', 'Gnar', 'Nocturne']","['Gragas', 'Wukong', 'Annie', 'Zeri', 'Nautilus']",1
"['Jayce', 'Vi', 'Milio', 'Zeri', 'Jinx']","['Gnar', 'Poppy', 'Ahri', 'Aphelios', 'Lulu']",0
"['Neeko', 'Draven', 'Yuumi', 'Gwen', 'Fiora']","['KSante', 'Wukong', 'Annie', 'Xayah', 'Rakan']",1
